SalesOrderID,SalesReasonID,ModifiedDate
58591,1,2013-10-25
58592,1,2013-10-25
58593,1,2013-10-25
58594,1,2013-10-25
58595,1,2013-10-25
58595,10,2013-10-25
58596,1,2013-10-25
58597,4,2013-10-25
58598,1,2013-10-25
58599,6,2013-10-25
58600,1,2013-10-25
58601,1,2013-10-25
58602,4,2013-10-25
58602,10,2013-10-25
58603,1,2013-10-25
58603,10,2013-10-25
58604,1,2013-10-25
58605,1,2013-10-25
58605,10,2013-10-25
58606,1,2013-10-25
58607,1,2013-10-25
58608,1,2013-10-25
58609,6,2013-10-25
58610,1,2013-10-25
58611,1,2013-10-25
58612,1,2013-10-25
58613,1,2013-10-25
58614,1,2013-10-25
58615,1,2013-10-25
58616,1,2013-10-25
58617,1,2013-10-25
58618,1,2013-10-25
58619,1,2013-10-25
58620,1,2013-10-25
58620,10,2013-10-25
58621,1,2013-10-25
58622,1,2013-10-25
58623,1,2013-10-25
58624,1,2013-10-25
58625,1,2013-10-25
58626,1,2013-10-25
58628,1,2013-10-25
58628,2,2013-10-25
58629,5,2013-10-25
58630,1,2013-10-25
58631,1,2013-10-25
58634,5,2013-10-25
58635,1,2013-10-25
58635,2,2013-10-25
58635,10,2013-10-25
58636,1,2013-10-25
58636,2,2013-10-25
58636,10,2013-10-25
58637,1,2013-10-25
58639,1,2013-10-25
58639,2,2013-10-25
58640,1,2013-10-26
58640,2,2013-10-26
58641,1,2013-10-26
58642,1,2013-10-26
58643,1,2013-10-26
58644,4,2013-10-26
58645,1,2013-10-26
58645,10,2013-10-26
58646,1,2013-10-26
58647,1,2013-10-26
58647,2,2013-10-26
58648,1,2013-10-26
58649,1,2013-10-26
58650,1,2013-10-26
58651,1,2013-10-26
58652,1,2013-10-26
58653,1,2013-10-26
58654,1,2013-10-26
58655,4,2013-10-26
58656,1,2013-10-26
58657,1,2013-10-26
58658,1,2013-10-26
58659,1,2013-10-26
58660,1,2013-10-26
58661,1,2013-10-26
58662,6,2013-10-26
58663,1,2013-10-26
58664,1,2013-10-26
58665,1,2013-10-26
58666,1,2013-10-26
58667,1,2013-10-26
58668,1,2013-10-26
58669,1,2013-10-26
58670,1,2013-10-26
58671,1,2013-10-26
58671,10,2013-10-26
58672,1,2013-10-26
58673,1,2013-10-26
58674,1,2013-10-26
58675,1,2013-10-26
58676,1,2013-10-26
58677,1,2013-10-26
58678,1,2013-10-26
58679,1,2013-10-26
58680,1,2013-10-26
58681,1,2013-10-26
58681,2,2013-10-26
58682,1,2013-10-26
58684,1,2013-10-26
58686,1,2013-10-26
58687,1,2013-10-26
58688,1,2013-10-26
58689,2,2013-10-26
58690,1,2013-10-26
58690,2,2013-10-26
58691,1,2013-10-26
58693,1,2013-10-26
58695,1,2013-10-26
58695,2,2013-10-26
58696,1,2013-10-26
58697,1,2013-10-26
58698,1,2013-10-26
58698,2,2013-10-26
58699,1,2013-10-26
58700,1,2013-10-26
58700,2,2013-10-26
58701,1,2013-10-26
58703,1,2013-10-27
58704,1,2013-10-27
58705,1,2013-10-27
58707,1,2013-10-27
58708,4,2013-10-27
58709,6,2013-10-27
58710,1,2013-10-27
58710,10,2013-10-27
58711,1,2013-10-27
58712,1,2013-10-27
58713,1,2013-10-27
58715,1,2013-10-27
58716,1,2013-10-27
58717,1,2013-10-27
58718,4,2013-10-27
58718,10,2013-10-27
58719,2,2013-10-27
58720,1,2013-10-27
58721,1,2013-10-27
58722,1,2013-10-27
58723,1,2013-10-27
58724,1,2013-10-27
58725,1,2013-10-27
58726,1,2013-10-27
58727,1,2013-10-27
58728,1,2013-10-27
58729,1,2013-10-27
58730,1,2013-10-27
58731,1,2013-10-27
58732,1,2013-10-27
58733,1,2013-10-27
58734,1,2013-10-27
58735,1,2013-10-27
58736,1,2013-10-27
58737,1,2013-10-27
58738,1,2013-10-27
58739,1,2013-10-27
58740,1,2013-10-27
58741,1,2013-10-27
58741,10,2013-10-27
58742,1,2013-10-27
58742,10,2013-10-27
58743,1,2013-10-27
58744,1,2013-10-27
58745,1,2013-10-27
58746,1,2013-10-27
58747,1,2013-10-27
58748,1,2013-10-27
58749,1,2013-10-27
58750,1,2013-10-27
58751,1,2013-10-27
58752,1,2013-10-27
58752,10,2013-10-27
58753,1,2013-10-27
58754,2,2013-10-27
58755,6,2013-10-27
58756,1,2013-10-27
58757,1,2013-10-27
58758,1,2013-10-27
58759,1,2013-10-27
58760,1,2013-10-27
58760,2,2013-10-27
58761,1,2013-10-27
58762,1,2013-10-27
58762,10,2013-10-27
58768,2,2013-10-27
58771,1,2013-10-27
58771,2,2013-10-27
58772,1,2013-10-27
58772,2,2013-10-27
58774,1,2013-10-27
58776,1,2013-10-27
58776,2,2013-10-27
58777,1,2013-10-28
58777,10,2013-10-28
58778,4,2013-10-28
58779,1,2013-10-28
58780,1,2013-10-28
58781,1,2013-10-28
58783,2,2013-10-28
58784,1,2013-10-28
58785,2,2013-10-28
58786,1,2013-10-28
58786,2,2013-10-28
58787,1,2013-10-28
58787,2,2013-10-28
58789,1,2013-10-28
58790,1,2013-10-28
58791,1,2013-10-28
58792,1,2013-10-28
58793,1,2013-10-28
58793,10,2013-10-28
58794,1,2013-10-28
58795,1,2013-10-28
58796,1,2013-10-28
58797,1,2013-10-28
58798,1,2013-10-28
58799,1,2013-10-28
58800,1,2013-10-28
58800,10,2013-10-28
58801,1,2013-10-28
58802,1,2013-10-28
58802,10,2013-10-28
58803,1,2013-10-28
58804,1,2013-10-28
58805,1,2013-10-28
58806,1,2013-10-28
58807,1,2013-10-28
58808,4,2013-10-28
58809,1,2013-10-28
58810,6,2013-10-28
58812,1,2013-10-28
58813,1,2013-10-28
58814,1,2013-10-28
58815,1,2013-10-28
58815,2,2013-10-28
58816,1,2013-10-28
58817,1,2013-10-28
58818,1,2013-10-28
58819,2,2013-10-28
58822,1,2013-10-28
58822,2,2013-10-28
58822,10,2013-10-28
58823,1,2013-10-28
58826,1,2013-10-28
58827,1,2013-10-28
58828,1,2013-10-28
58828,2,2013-10-28
58828,10,2013-10-28
58829,1,2013-10-28
58831,1,2013-10-28
58832,1,2013-10-28
58832,2,2013-10-28
58832,10,2013-10-28
58833,1,2013-10-28
58834,1,2013-10-28
58834,2,2013-10-28
58834,10,2013-10-28
58835,1,2013-10-28
58835,2,2013-10-28
58835,10,2013-10-28
58836,1,2013-10-28
58837,1,2013-10-28
58837,2,2013-10-28
58838,1,2013-10-28
58838,2,2013-10-28
58839,2,2013-10-29
58840,1,2013-10-29
58841,1,2013-10-29
58842,1,2013-10-29
58843,1,2013-10-29
58844,1,2013-10-29
58844,2,2013-10-29
58845,1,2013-10-29
58845,10,2013-10-29
58846,1,2013-10-29
58847,1,2013-10-29
58848,1,2013-10-29
58849,1,2013-10-29
58850,1,2013-10-29
58851,1,2013-10-29
58852,1,2013-10-29
58853,1,2013-10-29
58854,1,2013-10-29
58855,1,2013-10-29
58856,1,2013-10-29
58856,10,2013-10-29
58857,1,2013-10-29
58858,1,2013-10-29
58858,10,2013-10-29
58859,1,2013-10-29
58861,1,2013-10-29
58863,1,2013-10-29
58864,1,2013-10-29
58865,1,2013-10-29
58866,1,2013-10-29
58867,1,2013-10-29
58868,1,2013-10-29
58869,6,2013-10-29
58870,1,2013-10-29
58871,1,2013-10-29
58872,1,2013-10-29
58873,1,2013-10-29
58874,1,2013-10-29
58875,1,2013-10-29
58876,1,2013-10-29
58877,1,2013-10-29
58878,1,2013-10-29
58879,1,2013-10-29
58879,10,2013-10-29
58880,4,2013-10-29
58881,1,2013-10-29
58882,6,2013-10-29
58883,1,2013-10-29
58884,1,2013-10-29
58885,6,2013-10-29
58886,1,2013-10-29
58888,1,2013-10-29
58888,2,2013-10-29
58888,10,2013-10-29
58889,2,2013-10-29
58890,1,2013-10-29
58891,1,2013-10-29
58891,2,2013-10-29
58893,2,2013-10-29
58894,1,2013-10-29
58899,1,2013-10-29
58900,1,2013-10-29
58900,2,2013-10-29
59077,1,2013-10-30
59077,2,2013-10-30
59078,1,2013-10-30
59078,2,2013-10-30
59079,1,2013-10-30
59079,2,2013-10-30
59080,1,2013-10-30
59081,1,2013-10-30
59082,1,2013-10-30
59083,1,2013-10-30
59084,1,2013-10-30
59085,1,2013-10-30
59086,1,2013-10-30
59086,2,2013-10-30
59087,1,2013-10-30
59088,1,2013-10-30
59089,1,2013-10-30
59090,4,2013-10-30
59091,1,2013-10-30
59092,1,2013-10-30
59093,1,2013-10-30
59094,1,2013-10-30
59095,1,2013-10-30
59096,1,2013-10-30
59097,6,2013-10-30
59098,1,2013-10-30
59099,1,2013-10-30
59100,1,2013-10-30
59101,1,2013-10-30
59102,1,2013-10-30
59103,1,2013-10-30
59104,1,2013-10-30
59105,1,2013-10-30
59105,10,2013-10-30
59106,1,2013-10-30
59107,1,2013-10-30
59107,10,2013-10-30
59108,1,2013-10-30
59109,1,2013-10-30
59110,1,2013-10-30
59111,1,2013-10-30
59111,10,2013-10-30
59112,1,2013-10-30
59113,1,2013-10-30
59114,1,2013-10-30
59114,2,2013-10-30
59115,1,2013-10-30
59116,1,2013-10-30
59117,1,2013-10-30
59120,1,2013-10-30
59120,2,2013-10-30
59121,2,2013-10-30
59122,1,2013-10-30
59123,1,2013-10-30
59124,1,2013-10-30
59124,2,2013-10-30
59130,1,2013-10-30
59132,1,2013-10-30
59134,6,2013-10-30
59135,1,2013-10-30
59135,2,2013-10-30
59138,1,2013-10-30
59139,5,2013-10-30
59140,1,2013-10-30
59141,1,2013-10-30
59141,2,2013-10-30
59143,1,2013-10-31
59144,1,2013-10-31
59145,1,2013-10-31
59145,10,2013-10-31
59146,1,2013-10-31
59147,1,2013-10-31
59148,1,2013-10-31
59149,1,2013-10-31
59150,1,2013-10-31
59151,2,2013-10-31
59152,1,2013-10-31
59153,1,2013-10-31
59154,1,2013-10-31
59155,1,2013-10-31
59157,1,2013-10-31
59158,1,2013-10-31
59159,1,2013-10-31
59160,1,2013-10-31
59161,1,2013-10-31
59162,1,2013-10-31
59163,1,2013-10-31
59164,1,2013-10-31
59165,1,2013-10-31
59166,1,2013-10-31
59167,1,2013-10-31
59168,1,2013-10-31
59169,1,2013-10-31
59170,1,2013-10-31
59171,1,2013-10-31
59172,1,2013-10-31
59173,1,2013-10-31
59174,1,2013-10-31
59175,1,2013-10-31
59176,1,2013-10-31
59177,1,2013-10-31
59178,1,2013-10-31
59179,1,2013-10-31
59180,1,2013-10-31
59180,10,2013-10-31
59181,1,2013-10-31
59182,1,2013-10-31
59183,1,2013-10-31
59184,1,2013-10-31
59185,1,2013-10-31
59186,1,2013-10-31
59186,2,2013-10-31
59187,1,2013-10-31
59187,2,2013-10-31
59188,1,2013-10-31
59189,1,2013-10-31
59189,2,2013-10-31
59190,1,2013-10-31
59195,1,2013-10-31
59195,2,2013-10-31
59197,1,2013-10-31
59197,2,2013-10-31
59199,1,2013-10-31
59201,6,2013-10-31
59203,1,2013-10-31
59203,2,2013-10-31
59206,1,2013-10-31
59206,10,2013-10-31
59207,1,2013-10-31
59207,2,2013-10-31
59208,1,2013-10-31
59208,2,2013-10-31
59209,1,2013-10-31
59210,1,2013-11-01
59210,2,2013-11-01
59211,1,2013-11-01
59211,2,2013-11-01
59212,1,2013-11-01
59213,1,2013-11-01
59214,1,2013-11-01
59215,1,2013-11-01
59216,1,2013-11-01
59216,2,2013-11-01
59217,1,2013-11-01
59218,1,2013-11-01
59218,2,2013-11-01
59219,6,2013-11-01
59220,4,2013-11-01
59221,1,2013-11-01
59222,1,2013-11-01
59224,1,2013-11-01
59224,10,2013-11-01
59225,1,2013-11-01
59226,1,2013-11-01
59227,1,2013-11-01
59228,1,2013-11-01
59229,1,2013-11-01
59230,1,2013-11-01
59231,1,2013-11-01
59231,10,2013-11-01
59232,1,2013-11-01
59233,1,2013-11-01
59234,1,2013-11-01
59235,1,2013-11-01
59236,1,2013-11-01
59237,1,2013-11-01
59238,1,2013-11-01
59239,1,2013-11-01
59240,1,2013-11-01
59241,6,2013-11-01
59242,2,2013-11-01
59243,1,2013-11-01
59244,1,2013-11-01
59244,10,2013-11-01
59245,1,2013-11-01
59246,1,2013-11-01
59248,1,2013-11-01
59248,2,2013-11-01
59249,2,2013-11-01
59250,1,2013-11-01
59251,6,2013-11-01
59253,1,2013-11-01
59253,2,2013-11-01
59255,1,2013-11-01
59256,1,2013-11-01
59257,2,2013-11-01
59258,1,2013-11-01
59258,2,2013-11-01
59259,1,2013-11-01
59261,1,2013-11-01
59263,1,2013-11-01
59264,1,2013-11-01
59265,1,2013-11-01
59265,10,2013-11-01
59266,1,2013-11-01
59267,1,2013-11-01
59268,1,2013-11-01
59269,1,2013-11-01
59270,1,2013-11-01
59270,2,2013-11-01
59271,1,2013-11-01
59272,1,2013-11-02
59273,1,2013-11-02
59273,2,2013-11-02
59274,1,2013-11-02
59275,1,2013-11-02
59275,10,2013-11-02
59276,1,2013-11-02
59277,1,2013-11-02
59278,4,2013-11-02
59279,6,2013-11-02
59280,4,2013-11-02
59281,1,2013-11-02
59282,1,2013-11-02
59283,1,2013-11-02
59283,2,2013-11-02
59284,1,2013-11-02
59284,2,2013-11-02
59285,1,2013-11-02
59286,1,2013-11-02
59286,2,2013-11-02
59287,1,2013-11-02
59287,2,2013-11-02
59288,1,2013-11-02
59289,1,2013-11-02
59290,1,2013-11-02
59291,1,2013-11-02
59292,1,2013-11-02
59293,1,2013-11-02
59294,1,2013-11-02
59295,1,2013-11-02
59296,1,2013-11-02
59296,10,2013-11-02
59297,1,2013-11-02
59298,1,2013-11-02
59299,1,2013-11-02
59301,1,2013-11-02
59302,1,2013-11-02
59303,6,2013-11-02
59304,1,2013-11-02
59305,1,2013-11-02
59306,1,2013-11-02
59307,1,2013-11-02
59308,1,2013-11-02
59309,1,2013-11-02
59310,1,2013-11-02
59311,1,2013-11-02
59312,4,2013-11-02
59313,1,2013-11-02
59314,1,2013-11-02
59315,1,2013-11-02
59316,1,2013-11-02
59317,1,2013-11-02
59318,1,2013-11-02
59319,1,2013-11-02
59320,1,2013-11-02
59320,2,2013-11-02
59321,2,2013-11-02
59322,1,2013-11-02
59323,2,2013-11-02
59324,2,2013-11-02
59328,1,2013-11-02
59328,2,2013-11-02
59329,1,2013-11-02
59331,1,2013-11-02
59331,2,2013-11-02
59332,5,2013-11-02
59334,2,2013-11-02
59335,1,2013-11-02
59337,1,2013-11-02
59337,2,2013-11-02
59338,1,2013-11-02
59340,1,2013-11-02
59341,1,2013-11-02
59341,2,2013-11-02
59341,10,2013-11-02
59342,1,2013-11-02
59342,2,2013-11-02
59343,1,2013-11-03
59344,6,2013-11-03
59345,1,2013-11-03
59346,1,2013-11-03
59347,1,2013-11-03
59348,1,2013-11-03
59349,1,2013-11-03
59350,1,2013-11-03
59351,1,2013-11-03
59352,1,2013-11-03
59353,1,2013-11-03
59354,1,2013-11-03
59355,1,2013-11-03
59356,1,2013-11-03
59357,1,2013-11-03
59358,1,2013-11-03
59359,1,2013-11-03
59360,1,2013-11-03
59361,1,2013-11-03
59362,1,2013-11-03
59362,10,2013-11-03
59363,1,2013-11-03
59364,1,2013-11-03
59365,1,2013-11-03
59366,1,2013-11-03
59367,1,2013-11-03
59368,1,2013-11-03
59369,1,2013-11-03
59370,1,2013-11-03
59371,1,2013-11-03
59372,1,2013-11-03
59373,1,2013-11-03
59373,10,2013-11-03
59374,1,2013-11-03
59375,2,2013-11-03
59376,1,2013-11-03
59377,1,2013-11-03
59377,2,2013-11-03
59378,1,2013-11-03
59380,1,2013-11-03
59381,1,2013-11-03
59382,1,2013-11-03
59383,1,2013-11-03
59383,2,2013-11-03
59384,1,2013-11-03
59385,1,2013-11-03
59385,2,2013-11-03
59386,1,2013-11-03
59387,2,2013-11-03
59388,6,2013-11-03
59389,2,2013-11-03
59390,1,2013-11-03
59391,1,2013-11-03
59391,2,2013-11-03
59392,2,2013-11-03
59393,1,2013-11-03
59393,2,2013-11-03
59394,1,2013-11-03
59394,2,2013-11-03
59396,1,2013-11-03
59397,1,2013-11-03
59397,2,2013-11-03
59398,1,2013-11-03
59399,1,2013-11-03
59399,2,2013-11-03
59400,1,2013-11-03
59400,2,2013-11-03
59400,10,2013-11-03
59401,1,2013-11-03
59405,1,2013-11-03
59406,1,2013-11-03
59406,2,2013-11-03
59407,1,2013-11-04
59408,1,2013-11-04
59409,1,2013-11-04
59410,1,2013-11-04
59411,1,2013-11-04
59412,1,2013-11-04
59413,1,2013-11-04
59414,1,2013-11-04
59415,1,2013-11-04
59416,6,2013-11-04
59417,4,2013-11-04
59418,1,2013-11-04
59419,1,2013-11-04
59420,1,2013-11-04
59421,1,2013-11-04
59422,1,2013-11-04
59423,1,2013-11-04
59424,1,2013-11-04
59425,1,2013-11-04
59426,1,2013-11-04
59427,1,2013-11-04
59427,10,2013-11-04
59428,1,2013-11-04
59429,4,2013-11-04
59429,10,2013-11-04
59430,1,2013-11-04
59430,10,2013-11-04
59431,1,2013-11-04
59432,1,2013-11-04
59433,6,2013-11-04
59434,1,2013-11-04
59435,1,2013-11-04
59436,1,2013-11-04
59436,10,2013-11-04
59437,1,2013-11-04
59438,1,2013-11-04
59439,1,2013-11-04
59440,1,2013-11-04
59441,1,2013-11-04
59442,1,2013-11-04
59443,1,2013-11-04
59444,1,2013-11-04
59445,1,2013-11-04
59445,10,2013-11-04
59446,1,2013-11-04
59447,1,2013-11-04
59448,1,2013-11-04
59449,1,2013-11-04
59450,6,2013-11-04
59451,1,2013-11-04
59451,2,2013-11-04
59452,1,2013-11-04
59453,1,2013-11-04
59454,1,2013-11-04
59454,2,2013-11-04
59455,1,2013-11-04
59458,6,2013-11-04
59459,1,2013-11-04
59460,1,2013-11-04
59463,1,2013-11-04
59465,5,2013-11-04
59466,2,2013-11-04
59467,2,2013-11-04
59468,1,2013-11-04
59469,2,2013-11-04
59470,1,2013-11-04
59472,1,2013-11-04
59472,2,2013-11-04
59473,1,2013-11-04
59473,2,2013-11-04
59474,5,2013-11-04
59475,1,2013-11-04
59476,1,2013-11-04
59476,2,2013-11-04
59477,1,2013-11-04
59479,1,2013-11-04
59481,1,2013-11-04
59482,1,2013-11-04
59483,1,2013-11-04
59484,1,2013-11-04
59486,1,2013-11-04
59487,1,2013-11-04
59488,1,2013-11-05
59489,1,2013-11-05
59489,2,2013-11-05
59490,1,2013-11-05
59491,1,2013-11-05
59492,1,2013-11-05
59493,1,2013-11-05
59494,1,2013-11-05
59496,6,2013-11-05
59497,6,2013-11-05
59498,1,2013-11-05
59499,1,2013-11-05
59500,1,2013-11-05
59501,1,2013-11-05
59502,6,2013-11-05
59503,6,2013-11-05
59504,1,2013-11-05
59505,2,2013-11-05
59506,1,2013-11-05
59507,1,2013-11-05
59507,2,2013-11-05
59508,1,2013-11-05
59509,1,2013-11-05
59510,1,2013-11-05
59511,1,2013-11-05
59512,1,2013-11-05
59513,1,2013-11-05
59514,1,2013-11-05
59515,1,2013-11-05
59516,1,2013-11-05
59517,1,2013-11-05
59518,1,2013-11-05
59519,1,2013-11-05
59520,1,2013-11-05
59521,1,2013-11-05
59521,10,2013-11-05
59522,6,2013-11-05
59523,1,2013-11-05
59524,1,2013-11-05
59525,1,2013-11-05
59526,1,2013-11-05
59527,1,2013-11-05
59528,1,2013-11-05
59529,1,2013-11-05
59530,1,2013-11-05
59531,1,2013-11-05
59532,1,2013-11-05
59533,1,2013-11-05
59534,1,2013-11-05
59535,1,2013-11-05
59536,4,2013-11-05
59537,1,2013-11-05
59538,1,2013-11-05
59539,1,2013-11-05
59540,1,2013-11-05
59541,6,2013-11-05
59542,5,2013-11-05
59543,1,2013-11-05
59543,2,2013-11-05
59544,2,2013-11-05
59545,1,2013-11-05
59545,2,2013-11-05
59546,1,2013-11-05
59546,2,2013-11-05
59547,1,2013-11-05
59548,1,2013-11-05
59549,1,2013-11-05
59550,6,2013-11-05
59551,2,2013-11-05
59552,6,2013-11-05
59553,1,2013-11-05
59554,1,2013-11-05
59555,1,2013-11-05
59556,1,2013-11-05
59558,1,2013-11-05
59558,2,2013-11-05
59560,1,2013-11-05
59561,1,2013-11-05
59562,1,2013-11-05
59562,2,2013-11-05
59563,1,2013-11-05
59564,1,2013-11-05
59565,1,2013-11-05
59566,1,2013-11-05
59568,1,2013-11-05
59568,2,2013-11-05
59569,1,2013-11-05
59571,1,2013-11-05
59572,1,2013-11-05
59573,1,2013-11-05
59574,1,2013-11-05
59575,1,2013-11-05
59576,1,2013-11-05
59579,1,2013-11-06
59579,2,2013-11-06
59580,2,2013-11-06
59581,1,2013-11-06
59581,10,2013-11-06
59582,4,2013-11-06
59583,1,2013-11-06
59584,1,2013-11-06
59585,1,2013-11-06
59586,1,2013-11-06
59587,1,2013-11-06
59588,4,2013-11-06
59589,6,2013-11-06
59590,1,2013-11-06
59591,1,2013-11-06
59592,1,2013-11-06
59593,1,2013-11-06
59594,4,2013-11-06
59595,1,2013-11-06
59596,1,2013-11-06
59597,1,2013-11-06
59598,1,2013-11-06
59599,1,2013-11-06
59599,10,2013-11-06
59600,1,2013-11-06
59601,1,2013-11-06
59602,1,2013-11-06
59603,1,2013-11-06
59604,1,2013-11-06
59605,1,2013-11-06
59606,1,2013-11-06
59607,1,2013-11-06
59608,1,2013-11-06
59609,1,2013-11-06
59610,1,2013-11-06
59611,1,2013-11-06
59612,4,2013-11-06
59613,1,2013-11-06
59614,1,2013-11-06
59614,10,2013-11-06
59615,4,2013-11-06
59616,1,2013-11-06
59617,1,2013-11-06
59618,1,2013-11-06
59619,1,2013-11-06
59620,1,2013-11-06
59621,1,2013-11-06
59622,1,2013-11-06
59623,1,2013-11-06
59624,1,2013-11-06
59625,1,2013-11-06
59626,2,2013-11-06
59627,1,2013-11-06
59628,2,2013-11-06
59630,1,2013-11-06
59630,2,2013-11-06
59631,1,2013-11-06
59633,1,2013-11-06
59633,2,2013-11-06
59634,1,2013-11-06
59635,1,2013-11-06
59635,2,2013-11-06
59635,10,2013-11-06
59637,1,2013-11-06
59638,1,2013-11-06
59638,2,2013-11-06
59639,1,2013-11-06
59640,1,2013-11-06
59640,2,2013-11-06
59640,10,2013-11-06
59641,1,2013-11-06
59641,2,2013-11-06
59643,1,2013-11-06
59644,1,2013-11-06
59646,1,2013-11-06
59646,2,2013-11-06
59648,1,2013-11-07
59649,1,2013-11-07
59650,1,2013-11-07
59652,1,2013-11-07
59653,1,2013-11-07
59654,1,2013-11-07
59655,1,2013-11-07
59656,1,2013-11-07
59657,1,2013-11-07
59658,1,2013-11-07
59659,1,2013-11-07
59660,1,2013-11-07
59661,1,2013-11-07
59662,1,2013-11-07
59662,10,2013-11-07
59663,1,2013-11-07
59664,1,2013-11-07
59665,1,2013-11-07
59666,1,2013-11-07
59667,1,2013-11-07
59668,1,2013-11-07
59669,1,2013-11-07
59670,1,2013-11-07
59671,6,2013-11-07
59672,1,2013-11-07
59673,1,2013-11-07
59674,1,2013-11-07
59675,1,2013-11-07
59676,1,2013-11-07
59677,1,2013-11-07
59677,10,2013-11-07
59678,1,2013-11-07
59679,1,2013-11-07
59680,1,2013-11-07
59681,1,2013-11-07
59682,4,2013-11-07
59683,1,2013-11-07
59684,1,2013-11-07
59685,2,2013-11-07
59686,1,2013-11-07
59687,6,2013-11-07
59688,1,2013-11-07
59688,2,2013-11-07
59690,2,2013-11-07
59691,1,2013-11-07
59692,2,2013-11-07
59695,1,2013-11-07
59697,1,2013-11-07
59698,5,2013-11-07
59699,1,2013-11-07
59700,1,2013-11-07
59702,1,2013-11-07
59704,1,2013-11-07
59705,1,2013-11-07
59706,1,2013-11-07
59707,1,2013-11-07
59707,2,2013-11-07
59708,1,2013-11-07
59709,1,2013-11-08
59710,1,2013-11-08
59710,10,2013-11-08
59711,1,2013-11-08
59712,1,2013-11-08
59713,1,2013-11-08
59714,1,2013-11-08
59716,1,2013-11-08
59717,1,2013-11-08
59719,1,2013-11-08
59720,4,2013-11-08
59721,1,2013-11-08
59721,10,2013-11-08
59722,4,2013-11-08
59723,1,2013-11-08
59724,1,2013-11-08
59724,10,2013-11-08
59725,1,2013-11-08
59726,1,2013-11-08
59727,1,2013-11-08
59728,1,2013-11-08
59729,1,2013-11-08
59730,6,2013-11-08
59731,1,2013-11-08
59732,6,2013-11-08
59733,1,2013-11-08
59734,1,2013-11-08
59735,1,2013-11-08
59736,1,2013-11-08
59737,1,2013-11-08
59738,1,2013-11-08
59739,1,2013-11-08
59739,10,2013-11-08
59740,1,2013-11-08
59741,1,2013-11-08
59742,1,2013-11-08
59743,1,2013-11-08
59744,1,2013-11-08
59745,1,2013-11-08
59746,1,2013-11-08
59746,2,2013-11-08
59747,1,2013-11-08
59748,1,2013-11-08
59749,1,2013-11-08
59750,2,2013-11-08
59753,1,2013-11-08
59754,1,2013-11-08
59754,2,2013-11-08
59755,1,2013-11-08
59755,2,2013-11-08
59756,1,2013-11-08
59756,2,2013-11-08
59758,1,2013-11-08
59759,2,2013-11-08
59761,2,2013-11-09
59762,1,2013-11-09
59763,1,2013-11-09
59764,1,2013-11-09
59766,1,2013-11-09
59767,1,2013-11-09
59768,1,2013-11-09
59769,1,2013-11-09
59770,1,2013-11-09
59771,1,2013-11-09
59772,1,2013-11-09
59773,1,2013-11-09
59774,1,2013-11-09
59775,1,2013-11-09
59776,1,2013-11-09
59777,1,2013-11-09
59778,1,2013-11-09
59779,1,2013-11-09
59780,1,2013-11-09
59781,1,2013-11-09
59782,1,2013-11-09
59783,1,2013-11-09
59784,1,2013-11-09
59785,1,2013-11-09
59786,1,2013-11-09
59787,1,2013-11-09
59788,1,2013-11-09
59789,1,2013-11-09
59790,1,2013-11-09
59791,1,2013-11-09
59792,1,2013-11-09
59793,1,2013-11-09
59794,1,2013-11-09
59794,10,2013-11-09
59795,1,2013-11-09
59796,1,2013-11-09
59797,1,2013-11-09
59798,1,2013-11-09
59799,1,2013-11-09
59799,2,2013-11-09
59800,2,2013-11-09
59802,2,2013-11-09
59803,1,2013-11-09
59804,1,2013-11-09
59804,2,2013-11-09
59805,1,2013-11-09
59806,1,2013-11-09
59807,1,2013-11-09
59808,1,2013-11-09
59808,2,2013-11-09
59810,1,2013-11-09
59811,2,2013-11-09
59812,1,2013-11-09
59813,2,2013-11-09
59815,1,2013-11-09
59816,1,2013-11-09
59817,1,2013-11-09
59817,2,2013-11-09
59819,1,2013-11-09
59822,1,2013-11-09
59823,5,2013-11-09
59824,5,2013-11-09
59825,1,2013-11-09
59825,2,2013-11-09
59825,10,2013-11-09
59826,1,2013-11-09
59827,1,2013-11-09
59827,2,2013-11-09
59828,1,2013-11-09
59828,2,2013-11-09
59829,1,2013-11-09
59830,1,2013-11-09
59830,2,2013-11-09
59831,1,2013-11-09
59832,1,2013-11-10
59832,2,2013-11-10
59834,2,2013-11-10
59835,1,2013-11-10
59836,1,2013-11-10
59836,2,2013-11-10
59837,1,2013-11-10
59837,2,2013-11-10
59838,1,2013-11-10
59839,1,2013-11-10
59840,1,2013-11-10
59841,1,2013-11-10
59841,10,2013-11-10
59842,1,2013-11-10
59844,1,2013-11-10
59845,1,2013-11-10
59846,1,2013-11-10
59847,1,2013-11-10
59848,1,2013-11-10
59849,1,2013-11-10
59850,1,2013-11-10
59851,1,2013-11-10
59852,6,2013-11-10
59853,1,2013-11-10
59854,1,2013-11-10
59855,1,2013-11-10
59856,1,2013-11-10
59856,10,2013-11-10
59857,1,2013-11-10
59858,1,2013-11-10
59859,1,2013-11-10
59859,10,2013-11-10
59860,1,2013-11-10
59861,1,2013-11-10
59862,1,2013-11-10
59863,1,2013-11-10
59865,1,2013-11-10
59866,1,2013-11-10
59867,1,2013-11-10
59868,1,2013-11-10
59869,4,2013-11-10
59870,1,2013-11-10
59871,1,2013-11-10
59872,6,2013-11-10
59873,2,2013-11-10
