BillOfMaterialsID,ProductAssemblyID,ComponentID,StartDate,EndDate,UnitMeasureCode,BOMLevel,PerAssemblyQty,ModifiedDate
912,767.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
1324,767.0,907,2010-06-09,,EA ,1,1.0,2010-05-26
2454,767.0,938,2010-08-05,,EA ,1,1.0,2010-07-22
2117,767.0,945,2010-07-08,,EA ,1,1.0,2010-06-24
3105,767.0,948,2010-12-15,,EA ,1,1.0,2010-12-01
895,767.0,950,2010-05-26,,EA ,1,1.0,2010-05-12
110,767.0,952,2010-03-04,,EA ,1,1.0,2010-02-18
3359,767.0,994,2010-12-23,,EA ,1,1.0,2010-12-09
1570,768.0,517,2010-06-09,2010-08-08,EA ,1,2.0,2010-08-08
1350,768.0,517,2010-08-09,,EA ,1,1.0,2010-07-26
1229,768.0,736,2010-06-09,,EA ,1,1.0,2010-05-26
2041,768.0,806,2010-07-08,,EA ,1,1.0,2010-06-24
2038,768.0,811,2010-07-08,,EA ,1,1.0,2010-06-24
2751,768.0,818,2010-09-15,,EA ,1,1.0,2010-09-01
1105,768.0,826,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
917,768.0,826,2010-07-26,,EA ,1,1.0,2010-07-12
902,768.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
1693,768.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
2043,768.0,938,2010-07-08,,EA ,1,1.0,2010-06-24
2579,768.0,945,2010-08-05,2010-10-04,EA ,1,2.0,2010-10-04
2344,768.0,945,2010-10-05,,EA ,1,1.0,2010-09-21
400,768.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
2744,768.0,950,2010-09-15,,EA ,1,1.0,2010-09-01
3251,768.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
32,768.0,994,2010-03-04,,EA ,1,1.0,2010-02-18
1822,769.0,517,2010-06-19,,EA ,1,1.0,2010-06-05
689,769.0,737,2010-03-18,2010-05-17,EA ,1,2.0,2010-05-17
431,769.0,737,2010-05-18,,EA ,1,1.0,2010-05-04
2065,769.0,806,2010-07-08,,EA ,1,1.0,2010-06-24
2062,769.0,811,2010-07-08,,EA ,1,1.0,2010-06-24
2772,769.0,818,2010-09-15,,EA ,1,1.0,2010-09-01
2845,769.0,826,2010-09-15,,EA ,1,1.0,2010-09-01
2833,769.0,894,2010-09-15,,EA ,1,1.0,2010-09-01
1728,769.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
2067,769.0,938,2010-07-08,,EA ,1,1.0,2010-06-24
2376,769.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
427,769.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
2907,769.0,950,2010-09-15,2010-11-14,EA ,1,2.0,2010-11-14
2766,769.0,950,2010-11-15,,EA ,1,1.0,2010-11-01
3285,769.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
49,769.0,994,2010-03-04,,EA ,1,1.0,2010-02-18
1571,770.0,517,2010-06-09,2010-08-08,EA ,1,2.0,2010-08-08
1353,770.0,517,2010-08-09,,EA ,1,1.0,2010-07-26
81,770.0,738,2010-03-04,,EA ,1,1.0,2010-02-18
2083,770.0,806,2010-07-08,,EA ,1,1.0,2010-06-24
2080,770.0,811,2010-07-08,,EA ,1,1.0,2010-06-24
2793,770.0,818,2010-09-15,,EA ,1,1.0,2010-09-01
1107,770.0,826,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
921,770.0,826,2010-07-26,,EA ,1,1.0,2010-07-12
909,770.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
1947,770.0,907,2010-06-19,2010-08-18,EA ,1,2.0,2010-08-18
1757,770.0,907,2010-08-19,,EA ,1,1.0,2010-08-05
2223,770.0,938,2010-07-08,2010-09-06,EA ,1,2.0,2010-09-06
2085,770.0,938,2010-09-07,,EA ,1,1.0,2010-08-24
2408,770.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
458,770.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
2788,770.0,950,2010-09-15,,EA ,1,1.0,2010-09-01
3308,770.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
71,770.0,994,2010-03-04,,EA ,1,1.0,2010-02-18
3128,771.0,516,2010-12-15,,EA ,1,1.0,2010-12-01
3229,771.0,748,2010-12-23,,EA ,1,1.0,2010-12-09
21,771.0,807,2010-03-04,,EA ,1,1.0,2010-02-18
1495,771.0,810,2010-06-09,2010-08-08,EA ,1,2.0,2010-08-08
1212,771.0,810,2010-08-09,,EA ,1,1.0,2010-07-26
378,771.0,817,2010-03-18,,EA ,1,1.0,2010-03-04
2468,771.0,825,2010-08-05,,EA ,1,1.0,2010-07-22
1550,771.0,894,2010-06-09,2010-08-08,EA ,1,2.0,2010-08-08
1326,771.0,894,2010-08-09,,EA ,1,1.0,2010-07-26
3242,771.0,907,2010-12-23,,EA ,1,1.0,2010-12-09
804,771.0,937,2010-05-26,,EA ,1,1.0,2010-05-12
3001,771.0,945,2010-12-15,,EA ,1,1.0,2010-12-01
2008,771.0,948,2010-07-08,,EA ,1,1.0,2010-06-24
2004,771.0,951,2010-07-08,,EA ,1,1.0,2010-06-24
786,771.0,952,2010-05-26,,EA ,1,1.0,2010-05-12
1910,771.0,996,2010-06-19,2010-08-18,EA ,1,2.0,2010-08-18
1639,771.0,996,2010-08-19,,EA ,1,1.0,2010-08-05
533,772.0,516,2010-03-18,,EA ,1,1.0,2010-03-04
1676,772.0,739,2010-06-19,,EA ,1,1.0,2010-06-05
3273,772.0,807,2010-12-23,,EA ,1,1.0,2010-12-09
1681,772.0,810,2010-06-19,,EA ,1,1.0,2010-06-05
2350,772.0,817,2010-08-05,,EA ,1,1.0,2010-07-22
2137,772.0,825,2010-07-08,,EA ,1,1.0,2010-06-24
1799,772.0,894,2010-06-19,,EA ,1,1.0,2010-06-05
3277,772.0,907,2010-12-23,,EA ,1,1.0,2010-12-09
1688,772.0,937,2010-06-19,,EA ,1,1.0,2010-06-05
403,772.0,945,2010-03-18,,EA ,1,1.0,2010-03-04
814,772.0,948,2010-05-26,,EA ,1,1.0,2010-05-12
396,772.0,951,2010-03-18,,EA ,1,1.0,2010-03-04
2335,772.0,952,2010-08-05,,EA ,1,1.0,2010-07-22
3015,772.0,996,2010-12-15,,EA ,1,1.0,2010-12-01
3131,773.0,516,2010-12-15,,EA ,1,1.0,2010-12-01
3045,773.0,740,2010-12-15,,EA ,1,1.0,2010-12-01
3297,773.0,807,2010-12-23,,EA ,1,1.0,2010-12-09
1936,773.0,810,2010-06-19,2010-08-18,EA ,1,2.0,2010-08-18
1715,773.0,810,2010-08-19,,EA ,1,1.0,2010-08-05
2381,773.0,817,2010-08-05,,EA ,1,1.0,2010-07-22
2470,773.0,825,2010-08-05,,EA ,1,1.0,2010-07-22
1553,773.0,894,2010-06-09,2010-08-08,EA ,1,2.0,2010-08-08
1330,773.0,894,2010-08-09,,EA ,1,1.0,2010-07-26
3301,773.0,907,2010-12-23,,EA ,1,1.0,2010-12-09
1722,773.0,937,2010-06-19,,EA ,1,1.0,2010-06-05
430,773.0,945,2010-03-18,,EA ,1,1.0,2010-03-04
836,773.0,948,2010-05-26,,EA ,1,1.0,2010-05-12
423,773.0,951,2010-03-18,,EA ,1,1.0,2010-03-04
2366,773.0,952,2010-08-05,,EA ,1,1.0,2010-07-22
3035,773.0,996,2010-12-15,,EA ,1,1.0,2010-12-01
537,774.0,516,2010-03-18,,EA ,1,1.0,2010-03-04
3315,774.0,741,2010-12-23,,EA ,1,1.0,2010-12-09
3321,774.0,807,2010-12-23,,EA ,1,1.0,2010-12-09
1744,774.0,810,2010-06-19,,EA ,1,1.0,2010-06-05
2412,774.0,817,2010-08-05,,EA ,1,1.0,2010-07-22
2141,774.0,825,2010-07-08,,EA ,1,1.0,2010-06-24
1803,774.0,894,2010-06-19,,EA ,1,1.0,2010-06-05
3324,774.0,907,2010-12-23,,EA ,1,1.0,2010-12-09
1751,774.0,937,2010-06-19,,EA ,1,1.0,2010-06-05
461,774.0,945,2010-03-18,,EA ,1,1.0,2010-03-04
855,774.0,948,2010-05-26,,EA ,1,1.0,2010-05-12
454,774.0,951,2010-03-18,,EA ,1,1.0,2010-03-04
2398,774.0,952,2010-08-05,,EA ,1,1.0,2010-07-22
3058,774.0,996,2010-12-15,,EA ,1,1.0,2010-12-01
2151,775.0,516,2010-07-08,,EA ,1,1.0,2010-06-24
795,775.0,747,2010-05-26,,EA ,1,1.0,2010-05-12
1496,775.0,807,2010-06-09,2010-08-08,EA ,1,2.0,2010-08-08
1214,775.0,807,2010-08-09,,EA ,1,1.0,2010-07-26
2729,775.0,810,2010-09-15,,EA ,1,1.0,2010-09-01
2316,775.0,817,2010-08-05,,EA ,1,1.0,2010-07-22
3377,775.0,825,2010-12-23,,EA ,1,1.0,2010-12-09
2827,775.0,894,2010-09-15,,EA ,1,1.0,2010-09-01
1664,775.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
388,775.0,937,2010-03-18,,EA ,1,1.0,2010-03-04
2011,775.0,945,2010-07-08,,EA ,1,1.0,2010-06-24
15,775.0,948,2010-03-04,,EA ,1,1.0,2010-02-18
8,775.0,951,2010-03-04,,EA ,1,1.0,2010-02-18
365,775.0,952,2010-03-18,,EA ,1,1.0,2010-03-04
782,775.0,996,2010-05-26,,EA ,1,1.0,2010-05-12
2481,776.0,516,2010-08-05,,EA ,1,1.0,2010-07-22
2347,776.0,743,2010-08-05,,EA ,1,1.0,2010-07-22
1687,776.0,807,2010-06-19,,EA ,1,1.0,2010-06-05
821,776.0,810,2010-05-26,,EA ,1,1.0,2010-05-12
3270,776.0,817,2010-12-23,,EA ,1,1.0,2010-12-09
124,776.0,825,2010-03-04,,EA ,1,1.0,2010-02-18
901,776.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
1692,776.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
825,776.0,937,2010-05-26,,EA ,1,1.0,2010-05-12
2343,776.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
399,776.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
2340,776.0,951,2010-08-05,,EA ,1,1.0,2010-07-22
3250,776.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
2206,776.0,996,2010-07-08,2010-09-06,EA ,1,2.0,2010-09-06
2026,776.0,996,2010-09-07,,EA ,1,1.0,2010-08-24
2155,777.0,516,2010-07-08,,EA ,1,1.0,2010-06-24
1249,777.0,744,2010-06-09,,EA ,1,1.0,2010-05-26
1937,777.0,807,2010-06-19,2010-08-18,EA ,1,2.0,2010-08-18
1721,777.0,807,2010-08-19,,EA ,1,1.0,2010-08-05
842,777.0,810,2010-05-26,,EA ,1,1.0,2010-05-12
3294,777.0,817,2010-12-23,,EA ,1,1.0,2010-12-09
3380,777.0,825,2010-12-23,,EA ,1,1.0,2010-12-09
2832,777.0,894,2010-09-15,,EA ,1,1.0,2010-09-01
1727,777.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
846,777.0,937,2010-05-26,,EA ,1,1.0,2010-05-12
2375,777.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
426,777.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
2371,777.0,951,2010-08-05,,EA ,1,1.0,2010-07-22
3284,777.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
2048,777.0,996,2010-07-08,,EA ,1,1.0,2010-06-24
2485,778.0,516,2010-08-05,,EA ,1,1.0,2010-07-22
463,778.0,745,2010-03-18,,EA ,1,1.0,2010-03-04
1750,778.0,807,2010-06-19,,EA ,1,1.0,2010-06-05
860,778.0,810,2010-05-26,,EA ,1,1.0,2010-05-12
3318,778.0,817,2010-12-23,,EA ,1,1.0,2010-12-09
127,778.0,825,2010-03-04,,EA ,1,1.0,2010-02-18
908,778.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
1756,778.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
864,778.0,937,2010-05-26,,EA ,1,1.0,2010-05-12
2407,778.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
457,778.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
2403,778.0,951,2010-08-05,,EA ,1,1.0,2010-07-22
3307,778.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
2072,778.0,996,2010-07-08,,EA ,1,1.0,2010-06-24
532,779.0,516,2010-03-18,,EA ,1,1.0,2010-03-04
1650,779.0,748,2010-06-19,,EA ,1,1.0,2010-06-05
3009,779.0,806,2010-12-15,,EA ,1,1.0,2010-12-01
1655,779.0,810,2010-06-19,,EA ,1,1.0,2010-06-05
1651,779.0,816,2010-06-19,,EA ,1,1.0,2010-06-05
916,779.0,824,2010-05-26,,EA ,1,1.0,2010-05-12
1797,779.0,894,2010-06-19,,EA ,1,1.0,2010-06-05
31,779.0,907,2010-03-04,,EA ,1,1.0,2010-02-18
3240,779.0,936,2010-12-23,,EA ,1,1.0,2010-12-09
375,779.0,945,2010-03-18,,EA ,1,1.0,2010-03-04
2310,779.0,948,2010-08-05,,EA ,1,1.0,2010-07-22
2718,779.0,950,2010-09-15,,EA ,1,1.0,2010-09-01
2881,779.0,952,2010-09-15,2010-11-14,EA ,1,2.0,2010-11-14
2715,779.0,952,2010-11-15,,EA ,1,1.0,2010-11-01
2001,779.0,995,2010-07-08,,EA ,1,1.0,2010-06-24
3129,780.0,516,2010-12-15,,EA ,1,1.0,2010-12-01
816,780.0,739,2010-05-26,,EA ,1,1.0,2010-05-12
677,780.0,806,2010-03-18,2010-05-17,EA ,1,2.0,2010-05-17
410,780.0,806,2010-05-18,,EA ,1,1.0,2010-05-04
1233,780.0,810,2010-06-09,,EA ,1,1.0,2010-05-26
818,780.0,816,2010-05-26,,EA ,1,1.0,2010-05-12
2843,780.0,824,2010-09-15,,EA ,1,1.0,2010-09-01
1328,780.0,894,2010-06-09,,EA ,1,1.0,2010-05-26
48,780.0,907,2010-03-04,,EA ,1,1.0,2010-02-18
2354,780.0,936,2010-08-05,,EA ,1,1.0,2010-07-22
3022,780.0,945,2010-12-15,,EA ,1,1.0,2010-12-01
2747,780.0,948,2010-09-15,,EA ,1,1.0,2010-09-01
1670,780.0,950,2010-06-19,,EA ,1,1.0,2010-06-05
2029,780.0,952,2010-07-08,,EA ,1,1.0,2010-06-24
1666,780.0,995,2010-06-19,,EA ,1,1.0,2010-06-05
535,781.0,516,2010-03-18,,EA ,1,1.0,2010-03-04
2058,781.0,742,2010-07-08,,EA ,1,1.0,2010-06-24
440,781.0,806,2010-03-18,,EA ,1,1.0,2010-03-04
1254,781.0,810,2010-06-09,,EA ,1,1.0,2010-05-26
839,781.0,816,2010-05-26,,EA ,1,1.0,2010-05-12
919,781.0,824,2010-05-26,,EA ,1,1.0,2010-05-12
1801,781.0,894,2010-06-19,,EA ,1,1.0,2010-06-05
2216,781.0,905,2010-07-08,2010-09-06,EA ,1,2.0,2010-09-06
70,781.0,907,2010-03-04,,EA ,1,1.0,2010-02-18
2387,781.0,936,2010-08-05,,EA ,1,1.0,2010-07-22
3043,781.0,945,2010-12-15,,EA ,1,1.0,2010-12-01
2908,781.0,948,2010-09-15,2010-11-14,EA ,1,2.0,2010-11-14
2769,781.0,948,2010-11-15,,EA ,1,1.0,2010-11-01
1702,781.0,950,2010-06-19,,EA ,1,1.0,2010-06-05
2052,781.0,952,2010-07-08,,EA ,1,1.0,2010-06-24
1696,781.0,995,2010-06-19,,EA ,1,1.0,2010-06-05
2479,782.0,516,2010-08-05,,EA ,1,1.0,2010-07-22
2314,782.0,747,2010-08-05,,EA ,1,1.0,2010-07-22
2016,782.0,806,2010-07-08,,EA ,1,1.0,2010-06-24
800,782.0,810,2010-05-26,,EA ,1,1.0,2010-05-12
796,782.0,816,2010-05-26,,EA ,1,1.0,2010-05-12
524,782.0,824,2010-03-18,,EA ,1,1.0,2010-03-04
898,782.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
1221,782.0,907,2010-06-09,,EA ,1,1.0,2010-05-26
1661,782.0,936,2010-06-19,,EA ,1,1.0,2010-06-05
2312,782.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
3226,782.0,948,2010-12-23,,EA ,1,1.0,2010-12-09
2997,782.0,950,2010-12-15,,EA ,1,1.0,2010-12-01
2994,782.0,952,2010-12-15,,EA ,1,1.0,2010-12-01
2,782.0,995,2010-03-04,,EA ,1,1.0,2010-02-18
2153,783.0,516,2010-07-08,,EA ,1,1.0,2010-06-24
1675,783.0,743,2010-06-19,,EA ,1,1.0,2010-06-05
2353,783.0,806,2010-08-05,,EA ,1,1.0,2010-07-22
2905,783.0,810,2010-09-15,2010-11-14,EA ,1,2.0,2010-11-14
2754,783.0,810,2010-11-15,,EA ,1,1.0,2010-11-01
404,783.0,816,2010-03-18,,EA ,1,1.0,2010-03-04
3121,783.0,824,2010-12-15,,EA ,1,1.0,2010-12-01
2828,783.0,894,2010-09-15,,EA ,1,1.0,2010-09-01
1237,783.0,907,2010-06-09,,EA ,1,1.0,2010-05-26
3274,783.0,936,2010-12-23,,EA ,1,1.0,2010-12-09
2032,783.0,945,2010-07-08,,EA ,1,1.0,2010-06-24
3019,783.0,948,2010-12-15,,EA ,1,1.0,2010-12-01
812,783.0,950,2010-05-26,,EA ,1,1.0,2010-05-12
35,783.0,952,2010-03-04,,EA ,1,1.0,2010-02-18
807,783.0,995,2010-05-26,,EA ,1,1.0,2010-05-12
2483,784.0,516,2010-08-05,,EA ,1,1.0,2010-07-22
3044,784.0,746,2010-12-15,,EA ,1,1.0,2010-12-01
2385,784.0,806,2010-08-05,,EA ,1,1.0,2010-07-22
2775,784.0,810,2010-09-15,,EA ,1,1.0,2010-09-01
433,784.0,816,2010-03-18,,EA ,1,1.0,2010-03-04
527,784.0,824,2010-03-18,,EA ,1,1.0,2010-03-04
904,784.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
1259,784.0,907,2010-06-09,,EA ,1,1.0,2010-05-26
3298,784.0,936,2010-12-23,,EA ,1,1.0,2010-12-09
2056,784.0,945,2010-07-08,,EA ,1,1.0,2010-06-24
3040,784.0,948,2010-12-15,,EA ,1,1.0,2010-12-01
833,784.0,950,2010-05-26,,EA ,1,1.0,2010-05-12
53,784.0,952,2010-03-04,,EA ,1,1.0,2010-02-18
827,784.0,995,2010-05-26,,EA ,1,1.0,2010-05-12
925,785.0,515,2010-05-26,,EA ,1,1.0,2010-05-12
2321,785.0,806,2010-08-05,,EA ,1,1.0,2010-07-22
3234,785.0,809,2010-12-23,,EA ,1,1.0,2010-12-09
2724,785.0,814,2010-09-15,,EA ,1,1.0,2010-09-01
2725,785.0,816,2010-09-15,,EA ,1,1.0,2010-09-01
3120,785.0,824,2010-12-15,,EA ,1,1.0,2010-12-01
2958,785.0,894,2010-09-15,2010-11-14,EA ,1,2.0,2010-11-14
2826,785.0,894,2010-11-15,,EA ,1,1.0,2010-11-01
1663,785.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
1220,785.0,936,2010-06-09,,EA ,1,1.0,2010-05-26
2195,785.0,945,2010-07-08,2010-09-06,EA ,1,2.0,2010-09-06
2010,785.0,945,2010-09-07,,EA ,1,1.0,2010-08-24
14,785.0,948,2010-03-04,,EA ,1,1.0,2010-02-18
369,785.0,950,2010-03-18,,EA ,1,1.0,2010-03-04
364,785.0,952,2010-03-18,,EA ,1,1.0,2010-03-04
3216,785.0,995,2010-12-23,,EA ,1,1.0,2010-12-09
2851,786.0,515,2010-09-15,,EA ,1,1.0,2010-09-01
2040,786.0,806,2010-07-08,,EA ,1,1.0,2010-06-24
43,786.0,809,2010-03-04,,EA ,1,1.0,2010-02-18
3024,786.0,816,2010-12-15,,EA ,1,1.0,2010-12-01
525,786.0,824,2010-03-18,,EA ,1,1.0,2010-03-04
2034,786.0,830,2010-07-08,,EA ,1,1.0,2010-06-24
900,786.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
1691,786.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
45,786.0,936,2010-03-04,,EA ,1,1.0,2010-02-18
2342,786.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
398,786.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
2900,786.0,950,2010-09-15,2010-11-14,EA ,1,2.0,2010-11-14
2743,786.0,950,2010-11-15,,EA ,1,1.0,2010-11-01
3249,786.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
2734,786.0,995,2010-09-15,,EA ,1,1.0,2010-09-01
927,787.0,515,2010-05-26,,EA ,1,1.0,2010-05-12
2064,787.0,806,2010-07-08,,EA ,1,1.0,2010-06-24
63,787.0,809,2010-03-04,,EA ,1,1.0,2010-02-18
3046,787.0,816,2010-12-15,,EA ,1,1.0,2010-12-01
3123,787.0,824,2010-12-15,,EA ,1,1.0,2010-12-01
1708,787.0,831,2010-06-19,,EA ,1,1.0,2010-06-05
2961,787.0,894,2010-09-15,2010-11-14,EA ,1,2.0,2010-11-14
2831,787.0,894,2010-11-15,,EA ,1,1.0,2010-11-01
1726,787.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
67,787.0,936,2010-03-04,,EA ,1,1.0,2010-02-18
2374,787.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
425,787.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
2765,787.0,950,2010-09-15,,EA ,1,1.0,2010-09-01
3283,787.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
2758,787.0,995,2010-09-15,,EA ,1,1.0,2010-09-01
2854,788.0,515,2010-09-15,,EA ,1,1.0,2010-09-01
2082,788.0,806,2010-07-08,,EA ,1,1.0,2010-06-24
84,788.0,809,2010-03-04,,EA ,1,1.0,2010-02-18
3068,788.0,816,2010-12-15,,EA ,1,1.0,2010-12-01
529,788.0,824,2010-03-18,,EA ,1,1.0,2010-03-04
3065,788.0,832,2010-12-15,,EA ,1,1.0,2010-12-01
907,788.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
1755,788.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
88,788.0,936,2010-03-04,,EA ,1,1.0,2010-02-18
2406,788.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
456,788.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
2787,788.0,950,2010-09-15,,EA ,1,1.0,2010-09-01
3306,788.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
2781,788.0,995,2010-09-15,,EA ,1,1.0,2010-09-01
926,789.0,519,2010-05-26,,EA ,1,1.0,2010-05-12
1041,789.0,718,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
817,789.0,718,2010-07-26,,EA ,1,1.0,2010-07-12
1925,789.0,806,2010-06-19,2010-08-18,EA ,1,2.0,2010-08-18
1686,789.0,806,2010-08-19,,EA ,1,1.0,2010-08-05
3271,789.0,813,2010-12-23,,EA ,1,1.0,2010-12-09
405,789.0,820,2010-03-18,,EA ,1,1.0,2010-03-04
3122,789.0,828,2010-12-15,,EA ,1,1.0,2010-12-01
2123,789.0,894,2010-07-08,,EA ,1,1.0,2010-06-24
3033,789.0,907,2010-12-15,,EA ,1,1.0,2010-12-01
3275,789.0,940,2010-12-23,,EA ,1,1.0,2010-12-09
1228,789.0,945,2010-06-09,,EA ,1,1.0,2010-05-26
40,789.0,948,2010-03-04,,EA ,1,1.0,2010-02-18
2339,789.0,950,2010-08-05,,EA ,1,1.0,2010-07-22
2742,789.0,952,2010-09-15,,EA ,1,1.0,2010-09-01
1222,789.0,996,2010-06-09,,EA ,1,1.0,2010-05-26
2853,790.0,519,2010-09-15,,EA ,1,1.0,2010-09-01
2059,790.0,719,2010-07-08,,EA ,1,1.0,2010-06-24
1720,790.0,806,2010-06-19,,EA ,1,1.0,2010-06-05
3295,790.0,813,2010-12-23,,EA ,1,1.0,2010-12-09
434,790.0,820,2010-03-18,,EA ,1,1.0,2010-03-04
528,790.0,828,2010-03-18,,EA ,1,1.0,2010-03-04
2459,790.0,894,2010-08-05,,EA ,1,1.0,2010-07-22
3056,790.0,907,2010-12-15,,EA ,1,1.0,2010-12-01
3299,790.0,940,2010-12-23,,EA ,1,1.0,2010-12-09
1247,790.0,945,2010-06-09,,EA ,1,1.0,2010-05-26
59,790.0,948,2010-03-04,,EA ,1,1.0,2010-02-18
2370,790.0,950,2010-08-05,,EA ,1,1.0,2010-07-22
2764,790.0,952,2010-09-15,,EA ,1,1.0,2010-09-01
1239,790.0,996,2010-06-09,,EA ,1,1.0,2010-05-26
930,791.0,519,2010-05-26,,EA ,1,1.0,2010-05-12
1739,791.0,720,2010-06-19,,EA ,1,1.0,2010-06-05
1749,791.0,806,2010-06-19,,EA ,1,1.0,2010-06-05
3319,791.0,813,2010-12-23,,EA ,1,1.0,2010-12-09
466,791.0,820,2010-03-18,,EA ,1,1.0,2010-03-04
3125,791.0,828,2010-12-15,,EA ,1,1.0,2010-12-01
2128,791.0,894,2010-07-08,,EA ,1,1.0,2010-06-24
3077,791.0,907,2010-12-15,,EA ,1,1.0,2010-12-01
3322,791.0,940,2010-12-23,,EA ,1,1.0,2010-12-09
1271,791.0,945,2010-06-09,,EA ,1,1.0,2010-05-26
79,791.0,948,2010-03-04,,EA ,1,1.0,2010-02-18
2598,791.0,950,2010-08-05,2010-10-04,EA ,1,2.0,2010-10-04
2402,791.0,950,2010-10-05,,EA ,1,1.0,2010-09-21
2918,791.0,952,2010-09-15,2010-11-14,EA ,1,2.0,2010-11-14
2786,791.0,952,2010-11-15,,EA ,1,1.0,2010-11-01
1261,791.0,996,2010-06-09,,EA ,1,1.0,2010-05-26
933,792.0,519,2010-05-26,,EA ,1,1.0,2010-05-12
3335,792.0,706,2010-12-23,,EA ,1,1.0,2010-12-09
1299,792.0,806,2010-06-09,,EA ,1,1.0,2010-05-26
105,792.0,813,2010-03-04,,EA ,1,1.0,2010-02-18
3093,792.0,820,2010-12-15,,EA ,1,1.0,2010-12-01
3127,792.0,828,2010-12-15,,EA ,1,1.0,2010-12-01
2132,792.0,894,2010-07-08,,EA ,1,1.0,2010-06-24
500,792.0,907,2010-03-18,,EA ,1,1.0,2010-03-04
107,792.0,940,2010-03-04,,EA ,1,1.0,2010-02-18
1775,792.0,945,2010-06-19,,EA ,1,1.0,2010-06-05
3346,792.0,948,2010-12-23,,EA ,1,1.0,2010-12-09
2099,792.0,950,2010-07-08,,EA ,1,1.0,2010-06-24
882,792.0,952,2010-05-26,,EA ,1,1.0,2010-05-12
1772,792.0,996,2010-06-19,,EA ,1,1.0,2010-06-05
131,793.0,519,2010-03-04,,EA ,1,1.0,2010-02-18
2042,793.0,806,2010-07-08,,EA ,1,1.0,2010-06-24
3027,793.0,813,2010-12-15,,EA ,1,1.0,2010-12-01
1232,793.0,820,2010-06-09,,EA ,1,1.0,2010-05-26
1809,793.0,828,2010-06-19,,EA ,1,1.0,2010-06-05
2035,793.0,838,2010-07-08,,EA ,1,1.0,2010-06-24
903,793.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
1694,793.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
3030,793.0,940,2010-12-15,,EA ,1,1.0,2010-12-01
2345,793.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
401,793.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
2745,793.0,950,2010-09-15,,EA ,1,1.0,2010-09-01
3252,793.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
2332,793.0,996,2010-08-05,,EA ,1,1.0,2010-07-22
3387,794.0,519,2010-12-23,,EA ,1,1.0,2010-12-09
2066,794.0,806,2010-07-08,,EA ,1,1.0,2010-06-24
3049,794.0,813,2010-12-15,,EA ,1,1.0,2010-12-01
1511,794.0,820,2010-06-09,2010-08-08,EA ,1,2.0,2010-08-08
1253,794.0,820,2010-08-09,,EA ,1,1.0,2010-07-26
