Dataset,Column,Label,Reference,Domain,Sample
HumanResources/Employee.csv,OrgLevel,Employee.OrganizationLevel,,,"[4.0, 4.0, 4.0, 4.0, 4.0]"
HumanResources/Employee.csv,roww_guid,Employee.rowguid,,,"['2BCA07D3-F2AC-4406-904F-E09156F3EB3E', 'A03D6052-1F85-4EBE-AAC9-B67CFDCD91A6', '4F361B4F-7920-4037-9A0A-46D616F9B9C7', '39AF5CCA-9B52-41E5-B510-72901D2578F6', '28F7EF89-2793-4989-B67D-25046543C1E3']"
HumanResources/Employee.csv,SalaryFlag,Employee.SalariedFlag,,,"[True, False, False, False, False]"
HumanResources/Employee.csv,SickTime,Employee.SickLeaveHours,,,"[48, 52, 36, 31, 53]"
HumanResources/Employee.csv,HoursOnVacation,Employee.VacationHours,,,"[29, 30, 60, 53, 99]"
HumanResources/EmployeeDepartmentHistory.csv,BussEnttyId,Employee.BusinessEntityID,HumanResources/Employee.csv#BusEntId,,"[217, 46, 133, 221, 23]"
HumanResources/EmployeeDepartmentHistory.csv,DeptId,Department.DepartmentID,HumanResources/Department.csv#DeptID,,"[9, 7, 2, 7, 7]"
HumanResources/EmployeeDepartmentHistory.csv,EmployeeEndDate,EmployeeDepartmentHistory.EndDate,,,"['2010-05-30', '2013-11-13', '2011-08-31', '2011-07-30', '2012-07-14']"
HumanResources/EmployeeDepartmentHistory.csv,ModDate,EmployeeDepartmentHistory.ModifiedDate,,,"['2011-05-30', '2009-02-20', '2009-02-17', '2008-01-06', '2008-12-23']"
HumanResources/EmployeeDepartmentHistory.csv,ShiftId,Shift.ShiftID,HumanResources/Shift.csv#SID,,"[1, 1, 2, 2, 1]"
HumanResources/EmployeeDepartmentHistory.csv,StartDay,EmployeeDepartmentHistory.StartDate,,,"['2010-01-17', '2009-02-26', '2008-12-19', '2008-01-06', '2008-12-29']"
HumanResources/EmployeePayHistory.csv,BusnsEnttyId,Employee.BusinessEntityID,HumanResources/Employee.csv#BusEntId,,"[144, 256, 172, 288, 63]"
HumanResources/EmployeePayHistory.csv,ChangedDate,EmployeePayHistory.ModifiedDate,,,"['2014-06-30', '2014-06-30', '2014-06-30', '2014-06-30', '2014-06-30']"
HumanResources/EmployeePayHistory.csv,EmployeePayFrequency,EmployeePayHistory.PayFrequency,,,"[1, 1, 1, 2, 2]"
HumanResources/EmployeePayHistory.csv,Rate,EmployeePayHistory.Rate,,,"[12.45, 32.4519, 13.45, 15.0, 11.0]"
HumanResources/EmployeePayHistory.csv,RateChangeDay,EmployeePayHistory.RateChangeDate,,,"['2010-01-29', '2008-12-08', '2013-03-14', '2009-03-03', '2009-12-17']"
HumanResources/JobCandidate.csv,BussEnttyId,Employee.BusinessEntityID,HumanResources/Employee.csv#BusEntId,,"[274.0, 212.0]"
HumanResources/JobCandidate.csv,JobCandId,JobCandidate.JobCandidateID,,,"[8, 9, 7, 12, 3]"
HumanResources/JobCandidate.csv,ModDate,JobCandidate.ModifiedDate,,,"['2007-06-23 00:00:00.000', '2007-06-23 00:00:00.000', '2007-06-23 00:00:00.000', '2007-06-23 00:00:00.000', '2007-06-23 00:00:00.000']"
